Year or Period	Unigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
1929	амбой	Q2233378	Амбой	P571	дата основания/создания/возникновения	0	0	1879-01-01	0	0	0
[1971, 1975]	аньял	Q4765722	Аньяла	P31	это частный случай понятия	община Финляндии	0	0	1863-01-01	1974-12-31	0
2006	абтс	Q541862	Томма Абтс	P166	полученные награды	Премия Тернера	0	0	0	0	2006-01-01
[1931, 1933]	аэропосталь	Q2723467	Аэропосталь	P2032	окончание периода активности	0	0	1932-01-01	0	0	0
1935	аэропосталь	Q2723467	Аэропосталь	P576	дата прекращения существования	0	0	1933-01-01	0	0	0
1939	ауссиг	Q156974	Усти-над-Лабем	P6	глава правительства	Adolf Kögler	0	0	1887-01-01	1889-01-01	0
[1972, 1975]	абдикарим	Q4054458	Абдикаримов, Муздыбек	P570	дата смерти	0	0	1974-09-24	0	0	0
1988	ярвисать	Q4538512	Ярвисало, Иоган Андреевич	P569	дата рождения	0	0	1888-03-11	0	0	0
1978	алейксандр	Q134644	Висенте Алейсандре	P166	полученные награды	Нобелевская премия по литературе	0	0	0	0	1977-01-01
1963	айнетдин	Q4058911	Айнетдинов, Александр	P569	дата рождения	0	0	1963-02-05	0	0	0
1976	аникаев	Q4066223	Аникаев, Юрий Дмитриевич	P2962	шахматный титул	международный мастер	0	0	1975-01-01	0	0
1950	альтум	Q69834	Бернард Альтум	P570	дата смерти	0	0	1900-02-01	0	0	0
[1977, 1983]	аасмяэ	Q1967995	Александра Евгеньевна Яковлева	P2031	начало периода активности	0	0	1978-01-01	0	0	0
1998	аэростар	Q381749	Аэростар (авиакомпания)	P571	дата основания/создания/возникновения	0	0	1997-01-01	0	0	0
[1961, 1963]	алискерово	Q1010742	Алискерово	P571	дата основания/создания/возникновения	0	0	1961-01-01	0	0	0
[1982, 1983]	албахарить	Q713647	Давид Албахари	P166	полученные награды	премия Андрича	0	0	0	0	1982-01-01
[1996, 2000]	албахарить	Q713647	Давид Албахари	P166	полученные награды	премия журнала НИН	0	0	0	0	1996-01-01
[1966, 1972]	адамски	Q301867	Адамски	P569	дата рождения	0	0	1967-12-04	0	0	0
1996	автолайн	Q4056263	Автолайн	P571	дата основания/создания/возникновения	0	0	1994-01-01	0	0	0
2003	абайдул	Q4054237	Абайдулов, Гали Мягазович	P569	дата рождения	0	0	1953-02-15	0	0	0
[2002, 2006]	армиевый	Q18765728	Армиёво	P131	административно-территориальная единица	Армиевский сельсовет	0	0	2004-11-02	0	0
[2002, 2006]	армиевый	Q18765728	Армиёво	P131	административно-территориальная единица	Шемышейский район	0	0	1928-07-16	2004-11-01	0
[1990, 1992]	яромко	Q4538739	Яромко, Сергей Валерьевич	P54	член спортивной команды	Ордабасы	0	0	1989-01-01	1990-01-01	0
[1967, 1969]	яромко	Q4538739	Яромко, Сергей Валерьевич	P569	дата рождения	0	0	1967-04-07	0	0	0
[1990, 1992]	яромко	Q4538739	Яромко, Сергей Валерьевич	P54	член спортивной команды	Алга	0	0	1991-01-01	1991-01-01	0
2006	абламейко	Q2059862	Сергей Владимирович Абламейко	P569	дата рождения	0	0	1956-09-24	0	0	0
1983	аморос	Q361953	Мануэль Аморос	P54	член спортивной команды	сборная Франции по футболу	0	0	1982-01-01	1992-01-01	0
[1991, 1994]	аморос	Q361953	Мануэль Аморос	P54	член спортивной команды	Олимпик	0	0	1993-01-01	1995-01-01	0
[1991, 1994]	аморос	Q361953	Мануэль Аморос	P54	член спортивной команды	Олимпик	0	0	1989-01-01	1993-01-01	0
[1982, 1985]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Lothar Buchmann	0	0	1980-07-01	1982-06-30	0
[1982, 1985]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Dietrich Weise	0	0	1983-10-30	1986-12-03	0
[1994, 1996]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Кёрбель, Карл-Хайнц	0	0	1994-04-11	1994-06-30	0
[1994, 1996]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Кёрбель, Карл-Хайнц	0	0	1995-04-03	1996-03-30	0
[1994, 1996]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Хайнкес, Юпп	0	0	1994-07-01	1995-04-02	0
[2002, 2003]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Martin Andermatt	0	0	2001-07-01	2002-03-08	0
[1982, 1985]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Грабовски, Юрген	0	0	1983-10-18	1983-10-29	0
1970	айнтрахт	Q38245	Айнтрахт	P286	тренер	Шварц, Элек	0	0	1965-07-01	1968-06-30	0
[1982, 1985]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Зебец, Бранко	0	0	1982-09-19	1983-10-17	0
1970	айнтрахт	Q38245	Айнтрахт	P286	тренер	Albert John	0	0	1919-07-01	1920-06-30	0
[2002, 2003]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Armin Kraaz	0	0	2002-03-09	2002-06-30	0
1970	айнтрахт	Q38245	Айнтрахт	P286	тренер	Риббек, Эрих	0	0	1968-07-01	1973-06-30	0
[1991, 1992]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Dragoslav Stepanović	0	0	1991-04-14	1993-03-30	0
[1991, 1992]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Йорг Бергер	0	0	1988-12-18	1991-04-13	0
[1994, 1996]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Топмёллер, Клаус	0	0	1993-07-01	1994-04-10	0
[1982, 1985]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Сенекович, Хельмут	0	0	1982-07-01	1982-09-18	0
[2002, 2003]	айнтрахт	Q38245	Айнтрахт	P286	тренер	Willi Reimann	0	0	2002-07-01	2004-05-27	0
1977	анайа	Q240949	Елена Анайя	P569	дата рождения	0	0	1976-07-17	0	0	0
2005	асяня	Q18765843	Асянь	P131	административно-территориальная единица	Высокогорский район	0	0	1965-01-12	2005-01-31	0
2005	асяня	Q18765843	Асянь	P131	административно-территориальная единица	Алан-Бексерское сельское поселение	0	0	2005-01-31	0	0
1987	арахамия	Q451654	Кетеван Ревазовна Арахамия-Грант	P2962	шахматный титул	женский международный мастер	0	0	1986-01-01	0	0
1987	арахамия	Q451654	Кетеван Ревазовна Арахамия-Грант	P2962	шахматный титул	женский гроссмейстер	0	0	1987-01-01	0	0
[1948, 1949]	адамантин	Q1637498	Адамантина	P571	дата основания/создания/возникновения	0	0	1948-01-01	0	0	0
1999	автофрамос	Q768353	Автофрамос	P571	дата основания/создания/возникновения	0	0	1998-01-01	0	0	0
1989	ахматоведение	Q80440	Анна Андреевна Ахматова	P569	дата рождения	0	0	1889-06-23	0	0	0
[2003, 2006]	арзиани	Q4069160	Арзиани, Зураби Малхазович	P54	член спортивной команды	Рубин	0	0	2005-01-01	2006-01-01	0
[2003, 2006]	арзиани	Q4069160	Арзиани, Зураби Малхазович	P54	член спортивной команды	Сатурн	0	0	2004-01-01	2004-01-01	0
[1964, 1965]	атамкул	Q4072002	Атамкулов, Бейбут Бакирович	P569	дата рождения	0	0	1964-05-19	0	0	0
1981	яроменок	Q4538736	Яроменок, Юрий Иванович	P570	дата смерти	0	0	1979-06-28	0	0	0
[2004, 2006]	аркатово	Q18765720	Аркатово	P131	административно-территориальная единица	Надеждинское сельское поселение	0	0	2005-01-31	0	0
